Agent,Location Name,Address,City,St,Zip,County,Loc Phone,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
30967,EASY FOOD MART,5400 BRENTWOOD STAIR RD,FORT WORTH,TX,761120000,TARRANT,8174969500,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
31153,CASH & CARRY,1330 WOODHAVEN BLVD,FORT WORTH,TX,761120000,TARRANT,8174928722,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
31522,SMART FOOD STORE,5221 E LANCASTER AVE,FORT WORTH,TX,761120000,TARRANT,8175073211,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM
31673,#1 FOOD STORE,5356 WEDGMONT CIR N,FORT WORTH,TX,761130000,TARRANT,6824996840,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,8AM-11PM,8AM-10PM
24169,QUICK SAVE,1930 ROBERTS CUT OFF ROAD,FORT WORTH,TX,761140000,TARRANT,18173499757,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
24299,QUICK SAM 2,250 ROBERTS CUT OFF RD,FORT WORTH,TX,761143636,TARRANT,8177358923,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,7AM-11PM
27474,STOP AND SAVE,5201 JACKSBORO HWY,SAMSON PARK,TX,761140000,TARRANT,8176243826,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
27815,QUICKWAY,1001 ROBERTS CUT OFF ROAD,RIVER OAKS,TX,761142814,TARRANT,8177379444,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
30936,SUPER QUIK SAK,1101 OHIO GARDEN RD,FORT WORTH,TX,761140000,TARRANT,8176259659,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
31393,ALISONS FOOD MART,420 ISBELL RD,FORT WORTH,TX,761140000,TARRANT,8177329304,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-12AM,8AM-12AM,8AM-11PM
32065,H & S Grocery,6001 Lt Jg Barnett Rd,Fort Worth,TX,761143144,TARRANT,8177329501,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-12PM,8AM-12PM,8AM-12PM
18306,K U FOODMART,2221 SEMINARY DRIVE,FORT WORTH,TX,761150000,TARRANT,8179267804,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM
22030,DAIRY MART #7,5529 JAMES AVE. SUITE 101,FORT WORTH,TX,761150000,TARRANT,8179212905,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
26504,CD KWIK STOP #2,2401 W SEMINARY DR,FORT WORTH,TX,761150000,TARRANT,18179277800,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
27062,FATCAT EXPRESS,4821 S FREEWAY,FORT WORTH,TX,761150000,TARRANT,8179232247,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
28168,PAPA WADY FOOD STORE,1161 E SEMINARY DRIVE,FORT WORTH,TX,761150000,TARRANT,8179240860,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
29483,EL CARNICERO MEAT MARKET,1300 E SEMINARY DR,FORT WORTH,TX,761150000,TARRANT,8179216050,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
29958,ARK GROCERY,1211 W SEMINARY DRIVE,FORT WORTH,TX,761150000,TARRANT,18179215533,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
30353,QUICKWAY FOOD STORE #17,5103 MC CART AVE,FORT WORTH,TX,761150000,TARRANT,8179277774,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
30701,CORNER FOOD STORE,4250 MCCART AVE,FORT WORTH,TX,761150000,TARRANT,8179277744,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
30806,STOP N SAVE,1151 E SEMINARY,FORT WORTH,TX,761150000,TARRANT,8179228094,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
32517,MK Food Market,4800 James Ave,Fort Worth,TX,761153110,TARRANT,9723527269,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
100145,AFRICAN FOOD DISTRICT,1103 E SEMINARY DR,FORT WORTH,TX,761150000,TARRANT,6822033556,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM
100496,Sagarmatha Grocery Center,1303 E Seminary Dr,Fort Worth,TX,761152945,TARRANT,6822407933,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM
5404,BENBROOK CORNER STORE,4958 HWY 377 S,BENBROOK,TX,761160000,TARRANT,18175601453,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
8899,Q-MART,2100 RIDGMAR BLVD.,FORT WORTH,TX,761160000,TARRANT,18177311881,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
13739,CHECKERS GROCERY,3001 LACKLAND RD,FORT WORTH,TX,761160000,TARRANT,8177319181,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
15439,KROGER #439,9114 CAMP BOWIE WEST BLVD,FORT WORTH,TX,761160000,TARRANT,8172442576,6AM-1AM,6AM-1AM,6AM-1AM,6AM-1AM,6AM-1AM,6AM-1AM,9AM-6PM
22411,FIESTA MART #69,7809 CAMP BOWIE WEST BLVD,FORT WORTH,TX,761160000,TARRANT,8176969631,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
23600,LIL'S GENERAL FOOD STORE,8801 S. NORMANDALE ST.,FORT WORTH,TX,761160000,TARRANT,8172445570,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
24361,BEE ZEE FOOD MART,2749 LAS VEGAS TRAIL,FORT WORTH,TX,761160000,TARRANT,8172447480,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
24708,KORNER FOOD STORE,8232 CALMONT AVE,FORT WORTH,TX,761163505,TARRANT,18172448005,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
28671,GLAD MART,4400 SOUTHWEST BLVD,FORT WORTH,TX,761160000,TARRANT,8177321351,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
28951,PIONEER GROCERY,7824 CAMP BOWIE WEST BLVD,FORT WORTH,TX,761160000,TARRANT,6822863922,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
29531,FIESTA MART #69B,7809 CAMP BOWIE WEST BLVD,FORT WORTH,TX,761160000,TARRANT,8176969631,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
30571,USA FOOD MART & GRILL,9098 CAMP BOWIE W BLVD,FORT WORTH,TX,761160000,TARRANT,8172442335,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
30725,QUICK MART 109,3105 LACKLAND RD.,FORT WORTH,TX,761160000,TARRANT,8177386445,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
31038,QUICK PICK FOOD MART,4206 HWY 377 SOUTH,FORT WORTH,TX,761160000,TARRANT,8172440440,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
31901,SUNNY FOOD MART #2,7500 Wycliff St,Fort Worth,TX,761168833,TARRANT,8177327922,8AM-11PM,8AM-12AM,8AM-11PM,8AM-11PM,8AM-12AM,8AM-12AM,9AM-11PM
8929,MR. CONVIENCE,3624 DENTON HWY.,HALTOM CITY,TX,761170000,TARRANT,18178317600,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,7AM-9PM,9AM-7PM
15694,KROGER #694,3304 DENTON HWY,HALTOM CITY,TX,761170000,TARRANT,8178386974,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
26873,POWER MART #20,4901 DENTON HWY,HALTOM CITY,TX,761170000,TARRANT,8174280510,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
28854,CARSON FOOD MART,2531 CARSON ST,HALTOM CITY,TX,761170000,TARRANT,18178311841,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
29434,GNG 102,6001 MIDWAY RD,HALTOM CITY,TX,761170000,TARRANT,8178348830,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
30760,HALTOM CORNER,4101 NE 28TH ST,HALTOM CITY,TX,761177611,TARRANT,8178317100,8AM-11PM,8AM-11PM,8AM-11PM,8AM-11PM,8AM-11PM,8AM-11PM,8AM-11PM
32789,Shell Food Mart,4811 NE 28th St,Haltom City,TX,761174410,TARRANT,4174897000,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
2406,STOP & GET ONE,6940 BAKER BLVD.,RICHLAND HILLS,TX,761180000,TARRANT,18175952055,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
2419,TRIPLE SEVEN FOOD STORE,5800 E BERRY,FORT WORTH,TX,761190000,TARRANT,18174510841,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
10671,M&N FOOD MART,5021 MANSFIELD HWY,FORT WORTH,TX,761190000,TARRANT,18174789573,7AM-7PM,7AM-7PM,7AM-7PM,7AM-7PM,7AM-7PM,7AM-7PM,7AM-7PM
17798,CD KWIK STOP,4125 MANSFIELD HWY,FORT WORTH,TX,761190000,TARRANT,8175351495,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
18148,LIQUOR MART,5110 MANSFIELD HWY,FOREST HILL,TX,761190000,TARRANT,8175636706,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM,CLOSED
19794,LOUISIANA CHICKEN FOOD MT,5130 WICHITA ST,FORT WORTH,TX,761190000,TARRANT,8175349293,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,8AM-11PM
22513,FOODLAND MARKETS 53,3320 MANSFIELD HIGHWAY,FOREST HILL,TX,761190000,TARRANT,8175364703,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM
22526,FOODLAND MARKETS 53 B,3320 MANSFIELD HIGHWAY,FOREST HILL,TX,761190000,TARRANT,8175364703,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM
26033,QUICKWAY FOOD MART #1,5133 WICHITA ST,FORT WORTH,TX,761190000,TARRANT,8175312500,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
27978,FUN & FOOD STORE,4113 MILLER AVE,FORT WORTH,TX,761193644,TARRANT,18175353077,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
28393,HITCHING POST GROCERY,5101 WILBARGER ST,FORT WORTH,TX,761190000,TARRANT,8175364133,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
31195,SNAPPY MART,3415 MANSFIELD HWY,FORT WORTH,TX,761190000,TARRANT,8175345700,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
31609,OCEAN 7 FOOD MART,3540 MILLER AVE,FORT WORTH,TX,761190000,TARRANT,6464077592,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
32349,Z One Grocery & Grill,4225 Miller Ave,Ft Worth,TX,761193646,TARRANT,8177150806,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM
32737,Buddha Food Mart,3501 Miller Ave,Fort Worth,TX,761192948,TARRANT,8175318200,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-1AM,6AM-12AM
31133,FOOD STORE LUCKY 7,7401 JOHN T WHITE ROAD,FORT WORTH,TX,761200000,TARRANT,8174579260,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
31971,OK Food Mart,8650 Meadowbrook Dr,Fort Worth,TX,761204606,TARRANT,8177951114,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS,24HRS
1226,BENBROOK FOOD MART,900 WINSCOTT RD,BENBROOK,TX,761262744,TARRANT,18172492142,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
16861,QUICKWAY FOOD STORE #3,9501 HIGHWAY 377 S,BENBROOK,TX,761260000,TARRANT,8172498013,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
31320,DAILY STOP,9033 HIGHWAY 377S,BENBROOK,TX,761260000,TARRANT,8172496364,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
15530,KROGER #530,1653 BASSWOOD BLVD,FORT WORTH,TX,761310000,TARRANT,6823166386,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
31447,QUICK WAY FOOD MART,1600 WATAGUA RD,BLUE MOUND,TX,761310000,TARRANT,8172321700,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
17017,QUICK TRACK,4920 BRYANT IRVIN RD,FORT WORTH,TX,761320000,TARRANT,8172948595,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
29727,MY-T-MART,6495 SOUTHWEST BLVD,BENBROOK,TX,761320000,TARRANT,8179899944,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
15224,KROGER #224 A,3510 ALTAMESA,FORT WORTH,TX,761330000,TARRANT,8172945911,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
17224,KROGER #224 B,3510 ALTAMESA,FORT WORTH,TX,761330000,TARRANT,8172945911,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
22011,EASY MART,4501 TRAIL LAKE DRIVE,FORT WORTH,TX,761330000,TARRANT,8179278851,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
27964,SAVERS COST PLUS #5251,2708 W SEMINARY DR,FORT WORTH,TX,761331137,TARRANT,8179260191,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM
28177,NAVY FOOD MART,3650 Altamesa Blvd,FORT WORTH,TX,761335604,TARRANT,8172921222,8AM-12AM,8AM-12AM,8AM-12AM,8AM-12AM,8AM-12AM,8AM-1AM,8AM-12AM
28966,BROWNIE'S,5324 TRAIL LAKE DR,FORT WORTH,TX,761330000,TARRANT,8172940825,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
29171,QUICK WAY FOOD STORE,5375 GRANBURY RD,FORT WORTH,TX,761330000,TARRANT,8174233330,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
29286,CANDLERIDGE MARKET,4000 SYCAMORE SCHOOL RD,FORT WORTH,TX,761336868,TARRANT,8173708933,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
30615,M&N MART,5112 WESTCREEK DR,FORT WORTH,TX,761330000,TARRANT,8179214264,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
30672,WEST CREEK FOOD MART,5829 W CREEK DR,FORT WORTH,TX,761330000,TARRANT,8173461900,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM
31574,GOOD NEIGHBOR STORE,4600 SYCAMORE SCHOOL RD,FORT WORTH,TX,761330000,TARRANT,6822246611,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
32018,OD Food Mart #1,7301 S Hulen St,Fort Worth,TX,761336616,TARRANT,8178194344,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,7AM-12PM,7AM-10PM
32445,OD Food Mart #2,6101 S Hulen St,Fort Worth,TX,761333403,TARRANT,9723527269,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,7AM-12PM,7AM-10PM
17945,JOHNATHON'S,1310 SYCAMORE SCHOOL RD,FORT WORTH,TX,761340000,TARRANT,8176158488,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
21516,QUICKWAY FOODS #2,101 ALTAMESA BLVD,FORT WORTH,TX,761340000,TARRANT,8172936643,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
31327,OAK GROVE GROCERY & GRILL,1209 OAK GROVE RD,FORT WORTH,TX,761340000,TARRANT,8172939673,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
27301,BIG WILLY'S 10,6051 LAKE WORTH BLVD,LAKE WORTH,TX,761350000,TARRANT,8172372609,5AM-10PM,5AM-10PM,5AM-10PM,5AM-10PM,5AM-10PM,5AM-10PM,5AM-10PM
28808,DIXIE MART,10101 JACKSBORO HWY,FORT WORTH,TX,761350000,TARRANT,8172381772,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
15536,KROGER #536,6650 N.BEACH,FORT WORTH,TX,761370000,TARRANT,8177881688,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM
30705,CROSSROAD USA INVESTMENTS,3605 WESTERN CENTER BLVD,FORT WORTH,TX,761370000,TARRANT,8173065555,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
12557,EVERMAN C-STORE,632 WICHITA ST,EVERMAN,TX,761402815,TARRANT,8172932105,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
14418,ASA FOOD STORE,5465 RENDON ROAD,FORT WORTH,TX,761400000,TARRANT,8175632201,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
20765,MNM FOOD MART,100 N. FOREST HILL DRIVE,EVERMAN,TX,761400000,TARRANT,8175611945,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
28856,QUICKWAY FOOD STORE #4,101 WICHITA ST,EVERMAN,TX,761400000,TARRANT,8175515686,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
30935,FLIP IN MART,5860 S DICK PRICE RD,FORT WORTH,TX,761400000,TARRANT,8174830535,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
31620,QUICKWAY FOOD STORE #01,1829 EVERMAN PKWY STE,EVERMAN,TX,761400000,TARRANT,8175512955,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
32581,Linta Quickway,813 W Enon Ave,Everman,TX,761403725,TARRANT,8172933600,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-12PM,7AM-12PM,7AM-11AM
28493,WATAUGA QUICK STOP #1,6531 WATAUGA RD,WATAUGA,TX,761480000,TARRANT,8176051510,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
28885,TIGER FOOD MART,6212 DENTON HWY,WATAUGA,TX,761480000,TARRANT,8175816111,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
28968,QUICK WAY IN,6751 RUFE SNOW DR,WATAUGA,TX,761480000,TARRANT,8172813635,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
29294,SHELL FOOD MART,5709 DENTON HWY,HALTOM CITY,TX,761480000,TARRANT,8175811028,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
29783,KELLER FOOD & BEVERAGE,7100 RUFE SNOW DR,NORTH RICHLAND HILLS,TX,761480000,TARRANT,8176059595,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
32594,K&K Food Mart #3,6700 Rufe Snow Dr,North Richland Hills,TX,761482354,TARRANT,8175659645,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-12AM,6AM-1AM,6AM-12AM
14747,FIESTA MART #46A,275 NE 28TH ST,FORT WORTH,TX,761640000,TARRANT,18176253500,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
14795,FIESTA MART #46B,275 NE 28TH ST,FORT WORTH,TX,761640000,TARRANT,8176253500,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
17083,PRIMO`S LIQUOR,1704 NW 28TH ST,FORT WORTH,TX,761646845,TARRANT,8176253929,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM,10AM-9PM,CLOSED
25938,LJ'S,800 NW 28TH ST,FORT WORTH,TX,761640000,TARRANT,8176243568,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
28821,CENTRAL AVE FOOD STORE,409 W CENTRAL AVE,FORT WORTH,TX,761640000,TARRANT,8176246405,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
29145,BUENO FOOD MART,311 NW 25TH ST,FORT WORTH,TX,761640000,TARRANT,8173865441,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
32073,Quick Mart,2600 Ephriham Ave,Fort Worth,TX,761646792,TARRANT,8173788700,5AM-12AM,5AM-12AM,5AM-12AM,5AM-12AM,5AM-12AM,5AM-1AM,7AM-12AM
15542,KROGER #542,3300 TEXAS SAGE TRAIL,FORT WORTH,TX,761770000,TARRANT,8177502040,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM,9AM-9PM
15576,KROGER #576,4750 W BAILEY BOSWELL RD,FORT WORTH,TX,761790000,TARRANT,6823167507,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
28448,MIGHTY CONVENIENCE,13075 N. SAGINAW BLVD,FORT WORTH,TX,761790000,TARRANT,8174391729,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM,6AM-11PM
29433,GNG 101,501 N SAGINAW BLVD,SAGINAW,TX,761790000,TARRANT,8172323591,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM,6AM-10PM
15582,KROGER #582,9135 BLVD. 26,NORTH RICHLAND HILLS,TX,761800000,TARRANT,8176053392,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
15807,KROGER #807,7201 BLVD. 26,NORTH RICHLAND HILLS,TX,761800000,TARRANT,8172814007,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM
27484,DAVIS QUICK STOP,5800 DAVIS BLVD,NORTH RICHLAND HILLS,TX,761800000,TARRANT,8174987722,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM
29013,KSA FOOD MART,4100 RUFE SNOW DR,NORTH RICHLAND HILLS,TX,761800000,TARRANT,8176565200,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM,7AM-9PM
29121,EXPRESS FUEL MART,5200 RUFE SNOW DR,NORTH RICHLAND HILLS,TX,761806666,TARRANT,8175819289,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
30747,CHILLY MART,8405 HARWOOD RD,NORTH RICHLAND HILLS,TX,761807489,TARRANT,8175812687,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
31177,PARK AND GAS,5755 DAVIS BLVD,NORTH RICHLAND HILLS,TX,761800000,TARRANT,18175030081,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
31330,DAILY STOP,7801 GLENVIEW DR,Richland Hills,TX,761807363,TARRANT,8175902413,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM,7AM-11PM
15535,KROGER #535 A,9150 N TARRANT PARKWAY,NORTH RICHLAND HILLS,TX,761820000,TARRANT,8179183348,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,9AM-6PM
15539,KROGER #535 B,9150 N TARRANT PARKWAY,NORTH RICHLAND HILLS,TX,761820000,TARRANT,8179183348,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,8AM-8PM,9AM-6PM
14498,CLIFF'S C.C. STORE #3,718 FT. WORTH DR.,DENTON,TX,762010000,DENTON,9403832735,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,8AM-8PM,9AM-6PM,11AM-6PM
14500,CLIFF'S C.C. STORE #5,214 W. UNIVERSITY DRIVE,DENTON,TX,762010000,DENTON,9405656663,9AM-7PM,9AM-7PM,9AM-7PM,9AM-7PM,8AM-8PM,9AM-6PM,CLOSED
